node,x,y,rain_olf
12802,469600.475416,6360919.953721,0.0
12803,469482.209375,6360354.909199,0.0
12804,469248.654018,6361263.071429,0.0
12805,469235.964085,6360971.323767,0.0
12806,469120.90625,6361927.5,0.0
12807,469149.1875,6361736.5,0.0
12808,469137.21875,6361543.0,0.0
12809,469045.90625,6361262.5,0.0
12810,468518.84375,6360724.0,0.0
12811,468483.34375,6360703.0,0.0
12812,468437.0625,6360706.5,0.0
12813,468447.84375,6360682.0,0.0
12814,468599.322391,6362798.048249,0.0
12815,468724.596164,6362520.792924,0.0
12816,468524.403564,6362570.74015,0.0
12817,468832.931981,6362042.440565,0.0
12818,468765.480445,6362277.86264,0.0
12819,468459.495467,6363260.885891,0.0
12820,468550.910464,6363054.361932,0.0
12821,468161.721364,6363732.881432,0.0
12822,468182.125,6363398.0,0.0
12823,468126.84375,6363222.5,0.0
12824,467599.28125,6363977.5,0.0
12825,467613.507714,6364306.503692,0.0
12826,467401.489651,6364556.91222,0.0
12827,467853.872974,6363762.039099,0.0
12828,466613.578981,6365745.915211,0.0
12829,466884.764092,6365579.312205,0.0
12830,467162.08781,6365409.816082,0.0
12831,467180.136407,6364787.190605,0.0
12832,467127.529256,6365105.634213,0.0
12833,466240.572155,6366230.950027,0.0
12834,465710.772351,6366439.669529,0.0
12835,465933.774513,6366195.00197,0.0
12836,466358.178387,6365896.104423,0.0
12837,465410.504925,6366391.299367,0.0
12838,465007.189089,6367180.068387,0.0
12839,465200.5,6366668.0,0.0
12840,465047.90625,6366780.0,0.0
12841,464895.34375,6366891.5,0.0
12842,464957.59375,6368053.5,0.0
12843,464536.09375,6368494.5,0.0
12844,464604.5625,6368375.5,0.0
12845,464647.09375,6368234.5,0.0
12846,464802.34375,6368144.0,0.0
12847,464849.040082,6367709.080514,0.0
12848,464758.553861,6367388.81337,0.0
12849,464422.90625,6368666.0,0.0
12850,464309.71875,6368838.0,0.0
12851,464043.4375,6368899.666667,0.0
12852,465293.015625,6370642.75,0.0
12853,465412.253906,6370890.5625,0.0
12854,465842.875,6371239.5,0.0
12855,465570.71875,6370951.0,0.0
12856,465650.730469,6371386.1875,0.0
12857,472707.21875,6357652.0,0.0
12858,472508.65625,6357684.5,0.0
12859,473000.517878,6357298.274486,0.0
12860,472850.133126,6357472.040132,0.0
12861,472879.238042,6356921.823646,0.0
12862,472333.25,6357727.5,0.0
12863,471892.789494,6358014.927541,0.0
12864,472055.28178,6357695.766389,0.0
12865,472773.954005,6356735.92264,0.0
12866,471268.704295,6359316.183135,0.0
12867,471427.635688,6359004.516155,0.0
12868,471598.415327,6358659.059901,0.0
12869,471687.848214,6358336.428571,0.0
12870,471264.556105,6358700.395842,0.0
12871,470898.756825,6359361.308979,0.0
12872,470531.252001,6359477.666111,0.0
12873,470163.448405,6359661.939397,0.0
12874,469816.48808,6359829.84125,0.0
12875,469474.87098,6359996.649398,0.0
12876,475699.002011,6355020.079605,0.0
12877,475387.075251,6354962.368211,0.0
12878,473958.834767,6355123.798394,0.0
12879,475270.687828,6354820.487465,0.0
12880,474643.71875,6355257.0,0.0
12881,474450.59375,6355243.5,0.0
12882,474739.448582,6355046.158215,0.0
12883,474895.660236,6354938.923758,0.0
12884,475093.5625,6354772.5,0.0
12885,474314.53125,6355117.0,0.0
12886,474065.25,6354961.5,0.0
12887,473731.772652,6355764.016002,0.0
12888,473975.758087,6355414.813671,0.0
12889,473801.619937,6355237.58973,0.0
12890,473011.836341,6356437.517724,0.0
12891,473377.41845,6356001.567963,0.0
12892,473126.530169,6356218.50957,0.0
12893,472791.5,6356523.0,0.0
12894,472783.78125,6356375.5,0.0
12895,476005.399265,6355441.195597,0.0
12896,475952.398797,6355029.86356,0.0
12897,475835.705436,6354765.849094,0.0
12898,477467.255672,6356217.724646,0.0
12899,477120.271263,6356161.695161,0.0
12900,476386.089351,6355647.864172,0.0
12901,476819.942953,6355899.486886,0.0
12902,476647.060377,6355697.733475,0.0
12903,484640.088164,6364048.67014,0.0
12904,483341.089465,6363524.273994,0.0
12905,483216.580982,6363261.167408,0.0
12906,483708.824231,6363701.134186,0.0
12907,484223.490029,6363743.725273,0.0
12908,483093.339053,6362064.060299,0.0
12909,484813.534821,6363818.835536,0.0
12910,483071.5,6362733.5,0.0
12911,483160.625,6362344.0,0.0
12912,483100.125,6362535.0,0.0
12913,483377.108645,6363081.569764,0.0
12914,483273.888292,6362863.999673,0.0
12915,482649.28125,6362057.5,0.0
12916,482309.460357,6362002.996012,0.0
12917,482158.330845,6361753.4911,0.0
12918,482740.53125,6361874.5,0.0
12919,481714.841692,6361596.566437,0.0
12920,482064.3125,6361547.0,0.0
12921,478841.613686,6358403.170028,0.0
12922,479277.302892,6358368.426171,0.0
12923,481693.733163,6361353.118402,0.0
12924,481407.963513,6361280.272702,0.0
12925,481118.653418,6361223.084779,0.0
12926,479902.0625,6359951.5,0.0
12927,479969.53125,6360146.5,0.0
12928,480075.15625,6360321.5,0.0
12929,480198.3125,6360487.5,0.0
12930,480633.574916,6360889.658113,0.0
12931,480540.940524,6360532.007839,0.0
12932,479959.25,6359797.0,0.0
12933,478610.361829,6358215.925803,0.0
12934,478326.619465,6357642.156953,0.0
12935,478254.871964,6357171.042891,0.0
12936,478462.46675,6357389.124852,0.0
12937,487863.964208,6364623.758996,0.0
12938,485012.421875,6363610.625,0.0
12939,486062.515625,6363924.0,0.0
12940,487173.672994,6364349.799114,0.0
12941,486701.15625,6363859.0,0.0
12942,488512.446542,6364290.608097,0.0
12943,488809.458333,6363834.333333,0.0
12944,479347.224844,6358938.789083,0.0
12945,479398.3125,6358656.5,0.0
12946,479545.34375,6358529.0,0.0
12947,479882.0,6359622.5,0.0
12948,479880.59375,6359430.5,0.0
12949,479685.01125,6359103.770794,0.0
12950,479889.15625,6359239.0,0.0
12951,478025.800715,6356555.472189,0.0
12952,477729.320544,6356109.453428,0.0
12953,477954.375,6356366.5,0.0
12954,478218.698761,6356675.411721,0.0
12955,478383.71875,6356831.5,0.0
12956,469270.236366,6360625.114959,0.0
12957,469153.141165,6360237.07762,0.0
12958,468684.49856,6360728.569581,0.0
12959,468546.088067,6360637.438178,0.0
12960,468650.180107,6360890.694967,0.0
12961,468913.693643,6360812.346702,0.0
12962,469052.768447,6361059.363313,0.0
12963,468892.898438,6361184.875,0.0
12964,468885.394617,6361801.769514,0.0
12965,468906.494715,6361552.588021,0.0
12966,468854.633216,6361313.471241,0.0
12967,468549.423501,6361010.620879,0.0
12968,468612.912542,6361042.830586,0.0
12969,468505.75,6360825.25,0.0
12970,468492.65625,6360926.5,0.0
12971,468485.93446,6360978.411172,0.0
12972,468436.265625,6360767.875,0.0
12973,468456.266373,6360627.255804,0.0
12974,468390.45625,6360706.8125,0.0
12975,468412.34375,6360661.0,0.0
12976,468349.9375,6362909.0,0.0
12977,468340.21875,6362705.5,0.0
12978,468305.0,6362506.5,0.0
12979,468615.302913,6361875.64397,0.0
12980,468504.11065,6362326.554826,0.0
12981,468556.693835,6362098.241668,0.0
12982,468196.03125,6363037.0,0.0
12983,467843.295264,6363484.434091,0.0
12984,467883.107902,6363172.69415,0.0
12985,467538.375,6363790.5,0.0
12986,467357.21875,6363928.0,0.0
12987,467327.398911,6364249.493306,0.0
12988,467091.723066,6364462.195925,0.0
12989,467477.46875,6363603.5,0.0
12990,467469.84375,6363413.0,0.0
12991,466361.680596,6365588.184842,0.0
12992,466617.613552,6365429.544553,0.0
12993,466871.554982,6365266.369534,0.0
12994,466874.472609,6364665.59188,0.0
12995,466858.571534,6364949.440628,0.0
12996,465874.361329,6365900.903919,0.0
12997,465609.199085,6366118.804228,0.0
12998,465903.83446,6365575.055723,0.0
12999,465215.0625,6366143.5,0.0
13000,465115.6875,6366319.0,0.0
13001,464742.75,6367003.5,0.0
13002,464590.21875,6367115.5,0.0
13003,464959.4375,6366449.0,0.0
13004,464797.90625,6366574.0,0.0
13005,464636.34375,6366699.0,0.0
13006,464313.28125,6366949.0,0.0
13007,464308.257698,6368467.232577,0.0
13008,464630.057054,6367901.809093,0.0
13009,464472.09375,6368262.5,0.0
13010,464538.731847,6368118.113106,0.0
13011,464515.492872,6367608.140818,0.0
13012,464456.96875,6367249.5,0.0
13013,464110.542402,6368583.686175,0.0
13014,464135.463062,6368396.173395,0.0
13015,463850.28125,6368711.708333,0.0
13016,465471.9117,6371014.443931,0.0
13017,465531.492188,6371138.375,0.0
13018,472576.701988,6357477.413034,0.0
13019,472359.745105,6357456.319319,0.0
13020,472636.090748,6357002.076692,0.0
13021,472114.233067,6357457.434372,0.0
13022,471567.168341,6357865.801928,0.0
13023,471870.364536,6357485.816476,0.0
13024,472527.206768,6356743.156974,0.0
13025,471005.428201,6359002.29416,0.0
13026,471263.151786,6358336.571429,0.0
13027,470950.344682,6358645.268444,0.0
13028,470625.258087,6359094.319746,0.0
13029,469149.688334,6359842.971599,0.0
13030,470232.619022,6359299.745812,0.0
13031,469856.546778,6359469.857969,0.0
13032,469475.832324,6359627.572033,0.0
13033,471050.71232,6358065.364606,0.0
13034,471021.85489,6357722.070395,0.0
13035,475488.521728,6354751.694021,0.0
13036,473872.46875,6354950.0,0.0
13037,475282.528366,6354600.480802,0.0
13038,475027.375,6354586.5,0.0
13039,473914.710558,6354781.126147,0.0
13040,474586.708914,6354934.033716,0.0
13041,474895.726328,6354738.123059,0.0
13042,474260.03125,6354963.0,0.0
13043,474164.119683,6354770.188112,0.0
13044,473349.405364,6355740.725992,0.0
13045,473615.515622,6355512.754163,0.0
13046,473553.21875,6355243.0,0.0
13047,473622.40625,6355065.5,0.0
13048,472841.1875,6356182.0,0.0
13049,473144.07182,6355971.909618,0.0
13050,472910.53125,6356000.0,0.0
13051,472536.079051,6356462.414345,0.0
13052,472625.689148,6356223.332876,0.0
13053,473102.34375,6355652.5,0.0
13054,476212.023743,6355205.49127,0.0
13055,475778.643971,6354482.891557,0.0
13056,476161.836928,6354779.496488,0.0
13057,477705.969657,6355806.576306,0.0
13058,477406.784936,6355996.789195,0.0
13059,477129.921079,6355847.543179,0.0
13060,476503.249413,6355321.412854,0.0
13061,477042.091433,6355545.764219,0.0
13062,476772.420848,6355434.187961,0.0
13063,484519.060862,6363776.972041,0.0
13064,483675.020483,6363294.482378,0.0
13065,484158.37436,6363300.637677,0.0
13066,483278.1875,6362182.0,0.0
13067,483311.296875,6362088.0,0.0
13068,483202.159348,6361969.136569,0.0
13069,483010.397341,6361859.138651,0.0
13070,484806.695313,6363421.4375,0.0
13071,483420.954287,6362531.54213,0.0
13072,483636.053301,6362825.450224,0.0
13073,483344.40625,6361994.0,0.0
13074,482564.863875,6361710.006779,0.0
13075,482388.963399,6361545.762847,0.0
13076,482831.78125,6361691.0,0.0
13077,481943.818497,6361326.210755,0.0
13078,482190.0625,6361377.5,0.0
13079,479145.406557,6358085.171493,0.0
13080,479414.835773,6358177.232166,0.0
13081,479590.15625,6358334.5,0.0
13082,479648.34375,6358146.5,0.0
13083,479775.1875,6357990.0,0.0
13084,481808.4526,6360909.296354,0.0
13085,481249.022421,6360883.892713,0.0
13086,480177.156676,6359965.491056,0.0
13087,480387.580134,6360218.396247,0.0
13088,480878.277717,6360457.31829,0.0
13089,480700.743948,6360198.578919,0.0
13090,480162.577982,6359759.192372,0.0
13091,480241.114469,6359567.871424,0.0
13092,478799.794321,6357714.995036,0.0
13093,478561.171734,6357090.812858,0.0
13094,478720.670061,6357309.073072,0.0
13095,487842.940382,6363983.166226,0.0
13096,486977.21875,6363056.25,0.0
13097,487316.664862,6363613.181353,0.0
13098,488345.909336,6363547.792111,0.0
13099,488661.203125,6363348.75,0.0
13100,479671.344198,6358822.829197,0.0
13101,479757.102687,6358475.049922,0.0
13102,480119.512495,6359345.241298,0.0
13103,479923.90625,6359050.0,0.0
13104,479987.625,6358869.5,0.0
13105,477934.819154,6356006.345481,0.0
13106,478226.25063,6356448.17793,0.0
13107,478058.75,6356200.0,0.0
13108,478405.651085,6356640.215728,0.0
13109,478537.34375,6356777.5,0.0
13110,468865.339877,6360470.277107,0.0
13111,468838.990346,6360056.942047,0.0
13112,468644.743058,6360525.783701,0.0
13113,468506.857629,6360582.238443,0.0
13114,468439.588067,6360574.438178,0.0
13115,468739.890625,6361107.25,0.0
13116,468662.810767,6361650.262446,0.0
13117,468675.618719,6361409.405388,0.0
13118,468476.21723,6361053.455586,0.0
13119,468466.5,6361128.5,0.0
13120,468435.46875,6360829.25,0.0
13121,468433.875,6360952.0,0.0
13122,468367.587045,6360771.68354,0.0
13123,468343.85,6360707.125,0.0
13124,468376.84375,6360640.0,0.0
13125,468244.1875,6362311.5,0.0
13126,468066.414117,6362641.738955,0.0
13127,468386.4375,6361718.5,0.0
13128,468336.4375,6361916.5,0.0
13129,468286.4375,6362114.0,0.0
13130,467902.244858,6362864.301689,0.0
13131,467601.125,6363255.0,0.0
13132,467629.03125,6363068.5,0.0
13133,467596.5625,6362865.5,0.0
13134,467246.0,6363759.5,0.0
13135,467178.4375,6364003.5,0.0
13136,467025.40625,6364111.0,0.0
13137,466894.125,6364236.5,0.0
13138,467316.875,6363282.5,0.0
13139,467125.90625,6363598.0,0.0
13140,466354.76148,6365275.057419,0.0
13141,466590.764921,6365109.04925,0.0
13142,466659.922489,6364485.64462,0.0
13143,466543.638948,6364805.790456,0.0
13144,465587.098032,6365772.770245,0.0
13145,465325.96875,6365981.0,0.0
13146,465899.87962,6365220.500106,0.0
13147,465632.690501,6365449.142521,0.0
13148,465069.29465,6365834.673256,0.0
13149,464891.514799,6366083.863955,0.0
13150,464474.8125,6366824.0,0.0
13151,464672.35207,6366264.995466,0.0
13152,464500.864487,6366484.189935,0.0
13153,464144.859116,6366830.832686,0.0
13154,464129.5,6367036.0,0.0
13155,464277.238619,6368274.489028,0.0
13156,464329.21875,6367934.5,0.0
13157,464380.0,6368108.5,0.0
13158,464233.0625,6367787.0,0.0
13159,464174.5,6367482.5,0.0
13160,464313.5,6367370.0,0.0
13161,463924.943783,6368463.607527,0.0
13162,464008.614975,6368258.998484,0.0
13163,463657.125,6368523.75,0.0
13164,468546.666667,6359840.0,0.0
13165,470691.662358,6357124.747626,0.0
13166,470879.658173,6357410.750427,0.0
13167,472263.398868,6357201.450029,0.0
13168,472373.898424,6356959.982459,0.0
13169,471960.534509,6357198.695993,0.0
13170,471402.904234,6357309.145928,0.0
13171,472300.235841,6356577.68994,0.0
13172,470615.636039,6358705.882888,0.0
13173,470838.455357,6358336.714286,0.0
13174,470285.663983,6358952.499789,0.0
13175,470259.096736,6358608.412785,0.0
13176,469120.0,6359460.0,0.0
13177,468833.333333,6359650.0,0.0
13178,469918.144802,6359111.405951,0.0
13179,469549.203391,6359283.881245,0.0
13180,469337.90877,6359380.0,0.0
13181,469120.0,6359300.0,0.0
13182,470349.660774,6356888.480997,0.0
13183,470521.904555,6357807.627043,0.0
13184,470640.775968,6357470.056546,0.0
13185,470487.240555,6357028.686281,0.0
13186,470511.310473,6357260.72282,0.0
13187,470266.545665,6356816.149128,0.0
13188,475519.26067,6354493.903268,0.0
13189,475636.25656,6354189.34597,0.0
13190,473690.625,6354880.0,0.0
13191,473512.96875,6354791.5,0.0
13192,473777.5,6354674.0,0.0
13193,475178.687329,6354350.428376,0.0
13194,474910.71875,6354433.0,0.0
13195,474713.71875,6354456.0,0.0
13196,473966.71875,6354615.0,0.0
13197,474469.321647,6354697.387744,0.0
13198,474155.78125,6354555.0,0.0
13199,474519.3125,6354438.0,0.0
13200,473240.625,6355502.0,0.0
13201,473385.28125,6355359.0,0.0
13202,473339.048874,6355057.284741,0.0
13203,473366.417063,6354885.397696,0.0
13204,472651.169192,6356005.39088,0.0
13205,472974.875,6355808.5,0.0
13206,472289.181773,6356256.179839,0.0
13207,472397.073495,6355953.111671,0.0
13208,472845.264056,6355572.516115,0.0
13209,476463.63663,6354967.864539,0.0
13210,476028.334093,6354180.470648,0.0
13211,476442.441469,6354612.735903,0.0
13212,478012.142816,6355744.202603,0.0
13213,477782.306277,6355512.548186,0.0
13214,477414.206862,6355573.904366,0.0
13215,477034.221421,6355183.111511,0.0
13216,483041.636719,6361542.0625,0.0
13217,484600.96875,6363232.25,0.0
13218,484189.515625,6362853.875,0.0
13219,483630.777344,6362288.8125,0.0
13220,483483.492188,6362102.125,0.0
13221,483409.849609,6362008.78125,0.0
13222,483336.207031,6361915.4375,0.0
13223,483188.921875,6361728.75,0.0
13224,487115.25,6362654.875,0.0
13225,483778.0625,6362475.5,0.0
13226,483373.02832,6361962.109375,0.0
13227,482377.25,6361285.5,0.0
13228,482641.538093,6361481.888146,0.0
13229,482923.03125,6361508.0,0.0
13230,482967.994141,6361448.71875,0.0
13231,482468.3125,6361095.5,0.0
13232,482599.78125,6360982.0,0.0
13233,482185.877808,6360927.981344,0.0
13234,482010.609339,6360647.075659,0.0
13235,479264.643672,6357816.355198,0.0
13236,479554.556687,6357865.651584,0.0
13237,479807.4375,6357879.5,0.0
13238,479861.194667,6358283.242067,0.0
13239,479948.5,6358026.9375,0.0
13240,481634.21927,6360565.936873,0.0
13241,480551.688979,6359922.450477,0.0
13242,481071.12254,6360134.721003,0.0
13243,480558.091538,6359603.537427,0.0
13244,480480.035344,6359294.258013,0.0
13245,479968.713507,6358421.699624,0.0
13246,480111.5,6358320.0,0.0
13247,478778.131235,6356746.936858,0.0
13248,478678.315745,6356924.341345,0.0
13249,479008.369326,6357463.665971,0.0
13250,478935.702426,6357145.249022,0.0
13251,487887.076869,6363210.655895,0.0
13252,487474.73476,6362822.774822,0.0
13253,488512.947917,6362863.166667,0.0
13254,480062.71875,6358692.5,0.0
13255,480233.016798,6359057.62312,0.0
13256,478163.125,6356033.5,0.0
13257,478300.75,6355896.5,0.0
13258,478392.876586,6356293.491094,0.0
13259,478590.0625,6356593.5,0.0
13260,478758.65625,6356505.0,0.0
13261,478929.65625,6356419.0,0.0
13262,468553.169359,6360284.761656,0.0
13263,468489.93559,6360434.207453,0.0
13264,468315.241978,6360518.240692,0.0
13265,468260.0,6360030.0,0.0
13266,468486.4375,6361323.0,0.0
13267,468436.4375,6361521.0,0.0
13268,468310.569463,6361070.157787,0.0
13269,468326.263685,6360889.21746,0.0
13270,468250.6375,6360707.75,0.0
13271,468193.5625,6360580.0,0.0
13272,467973.867037,6362284.441486,0.0
13273,467806.704504,6362516.867669,0.0
13274,468109.183108,6361631.895897,0.0
13275,468001.109117,6361965.368308,0.0
13276,467564.09375,6362662.5,0.0
13277,467527.875,6362460.5,0.0
13278,467262.8125,6363090.5,0.0
13279,467254.15625,6362885.0,0.0
13280,466906.677419,6363865.72603,0.0
13281,466748.03125,6364152.0,0.0
13282,466917.875,6363260.5,0.0
13283,466995.15625,6363447.0,0.0
13284,466765.679248,6363662.037762,0.0
13285,466444.32843,6364295.115921,0.0
13286,466185.033271,6364950.425559,0.0
13287,466318.101649,6364614.523086,0.0
13288,465838.490678,6364903.012697,0.0
13289,465299.420271,6365621.469608,0.0
13290,465601.207169,6365114.075564,0.0
13291,465375.528834,6365330.065416,0.0
13292,464758.211155,6365786.650172,0.0
13293,464956.601652,6365548.329561,0.0
13294,464544.65653,6365988.286009,0.0
13295,464196.943463,6366631.793116,0.0
13296,464335.144493,6366317.629725,0.0
13297,464268.952891,6366077.753817,0.0
13298,463992.963804,6366704.238985,0.0
13299,463961.286784,6366932.508613,0.0
13300,463959.46875,6367130.0,0.0
13301,463841.871389,6366831.78989,0.0
13302,464071.540208,6367997.389933,0.0
13303,464104.6875,6367658.5,0.0
13304,464011.96875,6367494.5,0.0
13305,463919.25,6367330.5,0.0
13306,463812.122016,6367499.275342,0.0
13307,463811.0625,6367166.5,0.0
13308,463816.580736,6368070.527079,0.0
13309,463463.96875,6368335.791667,0.0
13310,468196.386984,6359715.5141,0.0
13311,468492.286754,6359502.904834,0.0
13312,470639.778051,6356904.920252,0.0
13313,470953.396715,6357076.530954,0.0
13314,471200.054738,6356923.992858,0.0
13315,470386.903739,6356761.766958,0.0
13316,471864.729575,6356913.406297,0.0
13317,471428.711916,6356745.600186,0.0
13318,471899.149711,6356325.200121,0.0
13319,470413.758929,6358336.857143,0.0
13320,469955.047768,6358738.632098,0.0
13321,469989.0625,6358337.0,0.0
13322,468784.328706,6359319.126851,0.0
13323,469639.124686,6358885.125702,0.0
13324,469340.327937,6359034.485667,0.0
13325,469115.0,6359070.0,0.0
13326,470160.000005,6356788.077027,0.0
13327,470195.894955,6356908.273937,0.0
13328,470294.293259,6357065.524556,0.0
13329,470227.235406,6357774.616219,0.0
13330,470403.740935,6357536.36127,0.0
13331,470323.168685,6357251.658138,0.0
13332,470065.804632,6356762.762782,0.0
13333,470128.546875,6356695.75,0.0
13334,470224.03125,6356714.5,0.0
13335,470300.96875,6356672.25,0.0
13336,475853.986341,6353821.878303,0.0
13337,475320.211089,6354108.361736,0.0
13338,473330.9375,6354715.0,0.0
13339,473592.78125,6354628.0,0.0
13340,473721.315727,6354505.734355,0.0
13341,473442.71875,6354505.0,0.0
13342,475004.663903,6354086.281834,0.0
13343,474642.212237,6354169.467664,0.0
13344,474000.847176,6354394.668186,0.0
13345,474334.875,6354470.0,0.0
13346,474385.518929,6354214.376372,0.0
13347,473112.643052,6355227.869902,0.0
13348,473090.503833,6354917.144672,0.0
13349,473138.40625,6354666.5,0.0
13350,472550.137907,6355679.167712,0.0
13351,472083.512078,6355940.069057,0.0
13352,472243.847844,6355747.434868,0.0
13353,472819.967865,6355304.472286,0.0
13354,472512.41094,6355314.817935,0.0
13355,478083.698361,6355443.364909,0.0
13356,477005.786232,6354821.48966,0.0
13357,476375.532065,6353998.105271,0.0
13358,476937.9375,6354074.0,0.0
13359,476358.2653,6353343.829288,0.0
13360,476071.783227,6352999.654074,0.0
13361,478381.74565,6355525.774424,0.0
13362,477862.950064,6355172.778817,0.0
13363,477591.475933,6354953.123542,0.0
13364,487253.28125,6362253.5,0.0
13365,482747.066406,6361168.6875,0.0
13366,482894.351563,6361355.375,0.0
13367,482499.296875,6360830.0,0.0
13368,482197.84375,6360374.0,0.0
13369,482398.8125,6360678.0,0.0
13370,479336.401485,6357531.17016,0.0
13371,479796.5625,6357574.125,0.0
13372,480089.5625,6358174.375,0.0
13373,480160.09375,6358248.09375,0.0
13374,480810.525817,6359375.338206,0.0
13375,481573.949298,6360185.64683,0.0
13376,481095.121182,6359759.644744,0.0
13377,480513.791144,6359011.774626,0.0
13378,480935.9375,6359059.0,0.0
13379,480118.96875,6358512.0,0.0
13380,480230.625,6358321.8125,0.0
13381,479045.350108,6356821.920917,0.0
13382,479282.484446,6357186.16982,0.0
13383,487967.072628,6362436.34134,0.0
13384,487734.859375,6362072.75,0.0
13385,488364.537223,6362377.60631,0.0
13386,480273.858492,6358659.28368,0.0
13387,480424.771743,6358814.464278,0.0
13388,478548.373776,6356048.220998,0.0
13389,478454.21875,6355773.5,0.0
13390,478732.607482,6356240.199543,0.0
13391,479086.4375,6356251.0,0.0
13392,479255.8125,6356352.75,0.0
13393,479219.186404,6356605.565936,0.0
13394,478607.71875,6355650.5,0.0
13395,476095.98132,6352436.147923,0.0
13396,476091.875,6352090.0,0.0
13397,468194.054046,6360288.511068,0.0
13398,468028.84375,6360518.0,0.0
13399,467926.666667,6360030.0,0.0
13400,468162.269822,6361297.146688,0.0
13401,468155.379587,6360992.358665,0.0
13402,468064.2125,6360709.0,0.0
13403,467827.90625,6360553.0,0.0
13404,467877.7875,6360710.25,0.0
13405,467882.520213,6361391.245834,0.0
13406,467706.831609,6362142.834727,0.0
13407,467820.6562,6361732.506832,0.0
13408,467176.875,6362693.5,0.0
13409,467152.375,6362490.5,0.0
13410,467424.125,6362283.5,0.0
13411,466795.28125,6363102.0,0.0
13412,466965.972981,6362899.795371,0.0
13413,466550.391799,6363945.952255,0.0
13414,466645.80617,6363411.3937,0.0
13415,466469.335095,6363670.551328,0.0
13416,466263.000559,6364068.513994,0.0
13417,466117.263016,6364358.045471,0.0
13418,465995.772536,6364642.013963,0.0
13419,465485.619523,6364813.813546,0.0
13420,465667.635903,6364601.576597,0.0
13421,465089.930601,6365296.264064,0.0
13422,465276.235007,6365038.58606,0.0
13423,465180.15625,6364698.5,0.0
13424,464595.71875,6365522.0,0.0
13425,464446.90625,6365653.0,0.0
13426,464702.75,6365350.0,0.0
13427,463955.84375,6366008.5,0.0
13428,464276.625,6365762.5,0.0
13429,464111.5625,6365879.0,0.0
13430,464033.35766,6366305.269424,0.0
13431,463800.125,6366138.0,0.0
13432,463832.139517,6366589.201166,0.0
13433,463692.0625,6366787.5,0.0
13434,463767.1875,6366969.0,0.0
13435,463776.559051,6367735.800466,0.0
13436,463640.567601,6367396.656612,0.0
13437,463621.123113,6367105.071938,0.0
13438,463519.21241,6367936.326101,0.0
13439,463270.8125,6368147.833333,0.0
13440,467890.845984,6359613.472962,0.0
13441,468184.306198,6359355.091961,0.0
13442,468494.065142,6359138.897312,0.0
13443,470701.716618,6356722.997111,0.0
13444,470919.018824,6356787.269325,0.0
13445,471186.595475,6356634.291462,0.0
13446,470569.53125,6356583.5,0.0
13447,470377.90625,6356630.0,0.0
13448,471841.07561,6356020.72128,0.0
13449,471542.81843,6356435.821403,0.0
13450,471668.143501,6356208.802931,0.0
13451,471267.9375,6356253.0,0.0
13452,471113.625,6356378.0,0.0
13453,471677.4375,6355824.5,0.0
13454,469989.0625,6357967.5,0.0
13455,469675.744806,6358495.222789,0.0
13456,469695.194582,6358119.993227,0.0
13457,468835.843376,6358991.504032,0.0
13458,469364.270308,6358630.087736,0.0
13459,469110.0,6358840.0,0.0
13460,469989.0625,6356795.0,0.0
13461,470089.970534,6356860.750042,0.0
13462,469989.0625,6356859.0,0.0
13463,470121.692151,6356997.5625,0.0
13464,470153.677551,6357169.486025,0.0
13465,469989.0625,6357598.0,0.0
13466,470167.710218,6357356.427034,0.0
13467,470033.0625,6356677.0,0.0
13468,469989.0625,6356712.38474,0.0
13469,469989.0625,6356656.663555,0.0
13470,469933.65625,6356756.94237,0.0
13471,470078.639472,6356599.877319,0.0
13472,470156.181963,6356555.018315,0.0
13473,470282.366869,6356547.199044,0.0
13474,475274.368993,6353580.41253,0.0
13475,475613.004005,6353498.247135,0.0
13476,475809.329147,6353210.356074,0.0
13477,475693.325513,6352901.07842,0.0
13478,475907.620378,6352705.837743,0.0
13479,475807.3125,6352300.0,0.0
13480,475930.0625,6352163.5,0.0
13481,474977.609983,6353771.122139,0.0
13482,473282.6875,6354436.0,0.0
13483,473582.296054,6354399.591375,0.0
13484,473776.245432,6354337.054993,0.0
13485,473431.447484,6354311.061657,0.0
13486,474640.237095,6353874.154169,0.0
13487,474093.058913,6354191.67101,0.0
13488,474258.62624,6353953.946277,0.0
13489,473087.09375,6354447.5,0.0
13490,472865.518157,6355037.555796,0.0
13491,472952.5,6354702.5,0.0
13492,472771.84375,6354783.5,0.0
13493,471849.90625,6355730.5,0.0
13494,472174.8125,6355506.5,0.0
13495,472021.125,6355632.5,0.0
13496,472237.21875,6355323.0,0.0
13497,472471.90625,6355042.5,0.0
13498,472299.3125,6355140.5,0.0
13499,475925.346841,6351938.250746,0.0
13500,476251.3096,6352714.965193,0.0
13501,478233.515625,6355026.0,0.0
13502,477516.28125,6354325.5,0.0
13503,476885.203125,6353405.25,0.0
13504,476532.069283,6352990.74169,0.0
13505,478592.132813,6355376.25,0.0
13506,477874.898438,6354675.75,0.0
13507,482119.90625,6359658.5,0.0
13508,479785.6875,6357268.75,0.0
13509,481527.921875,6359358.75,0.0
13510,480653.8125,6358764.125,0.0
13511,480371.6875,6358469.25,0.0
13512,479322.347816,6356839.264656,0.0
13513,488216.4375,6361892.0,0.0
13514,480512.75,6358616.6875,0.0
13515,478738.297374,6355873.27198,0.0
13516,479018.59375,6355988.75,0.0
