node,x,y,concentration
16494,477441.4975,6371776.855,0
16495,477484.0789,6371784.808,0
16496,477427.9004,6371738.646,0
16497,477307.6032,6371619.471,0
16498,477331.5349,6371654.684,0
16499,477392.7149,6371711.083,0
16500,477374.5693,6371667.119,0
16501,477528.9829,6371795.9,0
16502,477569.839,6371806.684,0
16503,478106.2476,6367292.121,0
16504,478141.1818,6367267.44,0
16505,478178.8176,6367194.545,0
16506,478175.0175,6367243.221,0
16507,478186.9904,6367152.423,0
16508,478194.2015,6367110.19,0
16509,478207.0112,6367069.403,0
16510,478217.6322,6367024.875,0
16511,478227.4929,6366980.842,0
16512,478235.5479,6366938.648,0
16513,478222.1484,6366866.918,0
16514,478247.951,6366896.249,0
16515,478237.3138,6366828.774,0
16516,476978.3943,6371100.966,0
16517,476960.75,6371060,1
16518,476935.2053,6371033.645,0
16519,476897.687,6371016.953,0
16520,476867.4655,6370984.104,0
16521,476943.2296,6370998.475,0
16522,476806.9918,6370831.456,0
16523,476872.0465,6370945.743,0
16524,476837.0918,6370863.771,0
16525,476856.0972,6370904.1,0
16526,476721.5576,6370711.748,0
16527,476722.0046,6370670.158,0
16528,476774.7131,6370756.405,0
16529,476758.0135,6370722.123,0
16530,476803.7412,6370788.081,0
16531,476640.7454,6370526.951,0
16532,476639.9016,6370443.85,0
16533,476639.5687,6370485.718,0
16534,476671.2813,6370558.5,1
16535,476725.0313,6370623.5,1
16536,476714.2597,6370583.661,0
16537,476757.0784,6370640.229,0
16538,476560.0308,6370350.803,0
16539,476599.5407,6370374.092,0
16540,476639.1817,6370394.859,0
16541,476558.5076,6370304.558,0
16542,476555.757,6370257.328,0
16543,476530.1642,6368449.731,0
16544,476522.7813,6368488.5,1
16545,476502.0764,6368540.154,0
16546,476464.4688,6368550.5,1
16547,476436.703,6368570.794,0
16548,476447.7474,6368617.694,0
16549,476422.6862,6368684.971,0
16550,476450.1484,6368656.657,0
16551,476437.375,6368721,1
16552,476423.2263,6368754.385,0
16553,476426.5533,6368866.178,0
16554,476434.0511,6368790.156,0
16555,476443.7813,6368823,1
16556,476380.4243,6368989.09,0
16557,476370.0493,6369031.234,0
16558,476328.3436,6369101.644,0
16559,476370.125,6369070,1
16560,476356.0899,6369143.552,0
16561,476323.7374,6369257.497,0
16562,476341.7316,6369187.705,0
16563,476349.4896,6369229.715,0
16564,476412.5625,6368907.5,1
16565,476413.4479,6368953.772,0
16566,476552.8021,6370213.196,0
16567,476369.1152,6369555.706,0
16568,476343.8125,6369513,1
16569,476319.0151,6369483.354,0
16570,476333.1934,6369449.738,0
16571,476329.0625,6369413,1
16572,476314.3756,6369369.763,0
16573,476347.8198,6369341.161,0
16574,476345.8611,6369295.82,0
16575,476401.0355,6369582.922,0
16576,476408.5443,6369623.65,0
16577,476445.0938,6369652.5,1
16578,476438.8305,6369686.875,0
16579,476417.8125,6370038.5,1
16580,476424.9363,6369988.51,0
16581,476561.2982,6370173.714,0
16582,476467.5652,6370109.971,0
16583,476505.9605,6370132.558,0
16584,476546.3009,6370142.359,0
16585,476464.6709,6370063.236,0
16586,476437.689,6369935.116,0
16587,476436.458,6369723.788,0
16588,476421.9688,6369758,1
16589,476404.8438,6369854,1
16590,476414.8389,6369807.274,0
16591,476439.6374,6369882.427,0
16592,476756.3527,6367868.024,0
16593,476738.2418,6367906.157,0
16594,476731.6875,6367948.5,1
16595,476690.8113,6367972.526,0
16596,476673.8996,6368018.21,0
16597,476663.3125,6368068,1
16598,476648.4364,6368107.009,0
16599,476635.75,6368145,1
16600,476614.821,6368196.354,0
16601,476540.5,6368410.5,1
16602,476569.9246,6368443.854,0
16603,476598.7813,6368239.5,1
16604,476580.556,6368279.202,0
16605,476570.0313,6368321,1
16606,476553.2723,6368364.376,0
16607,477590.0479,6367398.355,0
16608,477545.594,6367407.054,0
16609,477518.7911,6367443.476,0
16610,478084.1815,6367327.612,0
16611,478044.8734,6367345.191,0
16612,477639.4093,6367393.169,0
16613,477683.8495,6367404.48,0
16614,477838.2813,6367358,1
16615,477730.5729,6367411.299,0
16616,477773.5938,6367406.5,1
16617,477811.6494,6367390.874,0
16618,478004.1794,6367359.601,0
16619,477885.2375,6367355.747,0
16620,477932.3957,6367352.212,0
16621,477964.4187,6367376.367,0
16622,477616.3539,6367431.261,0
16623,477305.6042,6367514.294,0
16624,477265.7067,6367541.109,0
16625,477226.3649,6367564.068,0
16626,477187.25,6367589.5,1
16627,477471.5088,6367454.965,0
16628,477429.5027,6367483.802,0
16629,477388.7421,6367507.764,0
16630,477348.8438,6367531,1
16631,477140.4538,6367604.863,0
16632,477103.1906,6367625.753,0
16633,477032.25,6367656,1
16634,477070.629,6367653.606,0
16635,477025.7249,6367691.314,0
16636,476994.7188,6367707.5,1
16637,476957.0891,6367722.777,0
16638,476893.8589,6367747.186,0
16639,476933.9063,6367749,1
16640,476802.0625,6367812,1
16641,476840.9536,6367798.523,0
16642,476802.3483,6367850.664,0
16643,476881.7188,6367795,1
16644,476794.25,6367890,1
16645,477856.1357,6372033.203,0
16646,477876.9197,6372065.03,0
16647,477881.8146,6372103.97,0
16648,477890.7288,6372145.746,0
16649,477748.2423,6371920.04,0
16650,477836.1847,6371996.767,0
16651,477812.2426,6371961.335,0
16652,477789.6879,6371930.895,0
16653,477015.8438,6371311,1
16654,477028.1366,6371266.092,0
16655,477050.5414,6371347.477,0
16656,477019.1683,6371177.261,0
16657,477009.0938,6371133.5,1
16658,477046.9063,6371218.5,1
16659,477059.2065,6371181.617,0
16660,477330.5145,6371588.952,0
16661,477131.5313,6371449.5,1
16662,477083.3125,6371380.5,1
16663,477119.9901,6371404.471,0
16664,477162.1864,6371476.58,0
16665,477197.6152,6371500.239,0
16666,477237.0374,6371519.358,0
16667,477279.4321,6371535.676,0
16668,477321.0313,6371550,1
16669,477609.1245,6371822.073,0
16670,477671.4959,6371863.367,0
16671,477647.2781,6371834.055,0
16672,477746.6798,6371878.624,0
16673,477709.4901,6371860.356,0
16674,477517.9511,6371756.536,0
16675,477473.1017,6371741.967,0
16676,477441.7648,6371704.848,0
16677,477359.1085,6371619.6,0
16678,477419.1875,6371673,1
16679,477396.926,6371633.085,0
16680,477564.1563,6371760.5,1
16681,477603.8813,6371776.355,0
16682,478146.6972,6367313.572,0
16683,478118.7774,6367344.034,0
16684,478180.9293,6367288.742,0
16685,478208.9652,6367219.693,0
16686,478223.9407,6367180.77,0
16687,478214.4309,6367262.664,0
16688,478228.4595,6367136.678,0
16689,478239.7994,6367095.753,0
16690,478249.8096,6367052.945,0
16691,478259.6705,6367009.345,0
16692,478268.9607,6366965.329,0
16693,478277.1349,6366920.729,0
16694,478273.6246,6366863.162,0
16695,477023.5224,6371100.325,0
16696,477002.0852,6371061.759,0
16697,476980.9922,6371020.633,0
16698,476912.9375,6370971,1
16699,476961.9993,6370966.743,0
16700,476844.0811,6370816.936,0
16701,476877.1201,6370837.799,0
16702,476902.1458,6370918.65,0
16703,476881.2188,6370876.5,1
16704,476761.6205,6370676.304,0
16705,476808.4521,6370740.298,0
16706,476785.125,6370698.5,1
16707,476850.5625,6370779.5,1
16708,476847.6178,6370743.946,0
16709,476674.3191,6370419.373,0
16710,476677.1107,6370509.615,0
16711,476685.4688,6370464.5,1
16712,476709.6747,6370542.116,0
16713,476747.4352,6370562.749,0
16714,476765.6571,6370600.084,0
16715,476795.597,6370637.198,0
16716,476602.2813,6370326.5,1
16717,476711.2617,6370396.857,0
16718,476641.9448,6370349.952,0
16719,476684.625,6370373.5,1
16720,476596.6528,6370279.312,0
16721,476595.875,6370232,1
16722,476558.8681,6368486.267,0
16723,476540.0246,6368524.926,0
16724,476536.5411,6368564.171,0
16725,476510.5625,6368582,1
16726,476476.2846,6368593.8,0
16727,476486.3438,6368641.5,1
16728,476466.639,6368690.954,0
16729,476473.6672,6368736.233,0
16730,476458.5278,6368894.777,0
16731,476466.0313,6368767.5,1
16732,476468.5955,6368853.514,0
16733,476477.1884,6368807.202,0
16734,476421.875,6368998,1
16735,476408.4828,6369032.072,0
16736,476402.9069,6369069.42,0
16737,476368.9955,6369104.515,0
16738,476394.5581,6369130.218,0
16739,476390.0313,6369165.5,1
16740,476374.5625,6369266,1
16741,476381.7587,6369208.281,0
16742,476452.1359,6368934.283,0
16743,476452.4975,6368976.054,0
16744,476596.5097,6370188.617,0
16745,476412.8213,6369545.555,0
16746,476382.9337,6369516.765,0
16747,476367.3218,6369476.301,0
16748,476372.7145,6369432.035,0
16749,476357.9069,6369387.232,0
16750,476381.9897,6369356.348,0
16751,476384.98,6369312.749,0
16752,476438.392,6369585.253,0
16753,476458.3796,6369616.449,0
16754,476478.9445,6369658.252,0
16755,476477.8795,6369701.158,0
16756,476460.9988,6370019.141,0
16757,476461.3355,6369975.595,0
16758,476596,6370137,1
16759,476508.3438,6370086,1
16760,476549.1712,6370104.761,0
16761,476501.58,6370041.639,0
16762,476472.5,6369909,1
16763,476486.328,6369946.689,0
16764,476468.0695,6369749.575,0
16765,476457.3975,6369792.173,0
16766,476450.236,6369836.321,0
16767,476483.557,6369864.033,0
16768,476773.8957,6367923.233,0
16769,476774.9615,6367960.478,0
16770,476735.0672,6367980.904,0
16771,476710.5842,6368011.615,0
16772,476700.961,6368052.81,0
16773,476689.233,6368097.145,0
16774,476675.044,6368142.049,0
16775,476654.4149,6368182.618,0
16776,476640.0036,6368228.226,0
16777,476581.407,6368400.418,0
16778,476594.125,6368483,1
16779,476608.4688,6368438.5,1
16780,476624.4137,6368272.18,0
16781,476610.4127,6368314.296,0
16782,476595.6003,6368357.769,0
16783,477575.3655,6367443.833,0
16784,477546.7356,6367473.037,0
16785,477507.0938,6367487.5,1
16786,478081.3514,6367370.409,0
16787,478041.6351,6367389.189,0
16788,477657.5039,6367440.528,0
16789,477702.5877,6367445.521,0
16790,477864.4602,6367392.02,0
16791,477751.1983,6367450.167,0
16792,477797.0823,6367440.091,0
16793,477837.8824,6367425.841,0
16794,478001.9988,6367404.117,0
16795,477917.1946,6367393.443,0
16796,477960.4194,6367417.904,0
16797,477622.2177,6367473.439,0
16798,477181.0288,6367629.105,0
16799,477306.5884,6367557.68,0
16800,477267.1428,6367587.926,0
16801,477229.322,6367607.711,0
16802,477467.1606,6367505.405,0
16803,477428.3802,6367530.359,0
16804,477389.233,6367552.552,0
16805,477347.8665,6367572.674,0
16806,477137.8716,6367649.967,0
16807,477100.5938,6367676,1
16808,477173.8195,6367670,0
16809,477062.1476,6367696.398,0
16810,477026.699,6367732.234,0
16811,476984.0301,6367755.573,0
16812,476916.1857,6367790.454,0
16813,476950.8743,6367786.152,0
16814,476849.5812,6367836.389,0
16815,476840.9582,6367874.417,0
16816,476893.8668,6367829.885,0
16817,476817.437,6367916.248,0
16818,477879.9274,6371993.473,0
16819,477902.4476,6372029.119,0
16820,477917.9016,6372068.724,0
16821,477924.9396,6372109.525,0
16822,477789.0653,6371892.037,0
16823,477855.9328,6371955.087,0
16824,477832.7092,6371914.507,0
16825,477063.3381,6371304.884,0
16826,477068.3697,6371260.958,0
16827,477099.7587,6371339.529,0
16828,477053.7375,6371142.474,0
16829,477088.5762,6371214.161,0
16830,477104.5846,6371249.885,0
16831,477096.4301,6371171.719,0
16832,477366.5551,6371574.165,0
16833,477159.9368,6371421.069,0
16834,477139.4748,6371370.814,0
16835,477197.25,6371449,1
16836,477229.6465,6371474.151,0
16837,477271.6715,6371494.487,0
16838,477313.5497,6371508.118,0
16839,477354.5103,6371529.504,0
16840,477644.7463,6371793.423,0
16841,477689.4851,6371820.563,0
16842,477779.9996,6371849.646,0
16843,477737.9592,6371833.359,0
16844,477552.1107,6371725.189,0
16845,477512.4595,6371716.287,0
16846,477480.4962,6371698.386,0
16847,477459.1674,6371663.034,0
16848,477406.8663,6371591.758,0
16849,477436.147,6371628.533,0
16850,477577.5597,6371697.51,0
16851,477603.3647,6371729.664,0
16852,477639.5315,6371749.657,0
16853,478157.1432,6367359.89,0
16854,478189.9198,6367332.789,0
16855,478120.5191,6367388.472,0
16856,478223.613,6367305.155,0
16857,478264.0625,6367158,1
16858,478245.3206,6367230.711,0
16859,478265.4387,6367196.607,0
16860,478256.075,6367272.487,0
16861,478274.4775,6367121.273,0
16862,478283.3716,6367080.49,0
16863,478292.4207,6367037.529,0
16864,478301.4413,6366993.399,0
16865,478309.0096,6366947.749,0
16866,478309.9355,6366897.551,0
16867,477045.2771,6371067.86,0
16868,477065.6851,6371104.731,0
16869,477026.8705,6371026.248,0
16870,477002.0625,6370985,1
16871,477041.7666,6370988.322,0
16872,476942.2506,6370929.323,0
16873,476989.9923,6370937.192,0
16874,476894.1967,6370799.085,0
16875,476919.7881,6370839.624,0
16876,476930.1405,6370882.795,0
16877,476817.8087,6370669.297,0
16878,476832.2634,6370703.628,0
16879,476872.3009,6370713.896,0
16880,476892.443,6370751.465,0
16881,476927.4876,6370773.443,0
16882,476716.1073,6370433.948,0
16883,476716.6292,6370503.9,0
16884,476729.0337,6370472.166,0
16885,476754.375,6370523,1
16886,476787.9026,6370561.487,0
16887,476813.1563,6370598.5,1
16888,476842.2431,6370636.098,0
16889,476749.3433,6370398.057,0
16890,476638.8102,6370299.611,0
16891,476732.3871,6370360.436,0
16892,476674.5673,6370320.262,0
16893,476709.7377,6370331.88,0
16894,476636.7876,6370256.423,0
16895,476635.6449,6370210.001,0
16896,476579.8125,6368527.5,1
16897,476610.5609,6368524.104,0
16898,476623.4688,6368494,1
16899,476565.4688,6368572,1
16900,476553.75,6368617,1
16901,476516.9026,6368623.166,0
16902,476504.968,6368673.198,0
16903,476498.285,6368714.124,0
16904,476518.5625,6368753,1
16905,476495.75,6368921,1
16906,476501.4375,6368879,1
16907,476512.875,6368795,1
16908,476507.1563,6368837,1
16909,476416.3237,6369282.205,0
16910,476448.6202,6369023.363,0
16911,476440.9913,6369065.938,0
16912,476417.4063,6369102.5,1
16913,476430.101,6369146.197,0
16914,476421.884,6369192.233,0
16915,476411.1542,6369237.4,0
16916,476490.0313,6368963,1
16917,476484.3125,6369005,1
16918,476630.9109,6370165.786,0
16919,476457.0625,6369550.5,1
16920,476439.4663,6369517.797,0
16921,476413.6667,6369494.102,0
16922,476407.5938,6369460.5,1
16923,476400.2887,6369402.892,0
16924,476414.8438,6369359.5,1
16925,476426.8775,6369324.927,0
16926,476484.7604,6369578.227,0
16927,476499.4712,6369620.995,0
16928,476504.9688,6369727.5,1
16929,476513.295,6369668.544,0
16930,476529.0315,6369707.592,0
16931,476625.6226,6370118.998,0
16932,476503.6563,6369993,1
16933,476588.6033,6370091.101,0
16934,476549.6193,6370060.683,0
16935,476536.0448,6370021.035,0
16936,476513.6135,6369900.123,0
16937,476524.3141,6369943.527,0
16938,476502.0069,6369777.098,0
16939,476498.1875,6369818,1
16940,476526.6942,6369855.094,0
16941,476816.625,6367953,1
16942,476779.7188,6367996.5,1
16943,476751.9249,6368011.509,0
16944,476742.7813,6368040,1
16945,476729.1058,6368083.459,0
16946,476711.4688,6368128,1
16947,476665.8125,6368260,1
16948,476699.176,6368176.42,0
16949,476680.1563,6368215.5,1
16950,476622.8125,6368394,1
16951,476648.3845,6368421.66,0
16952,476643.7187,6368461.656,0
16953,476651.5,6368305,1
16954,476637.1563,6368349.5,1
16955,477583.1506,6367492.415,0
16956,477542.6342,6367516.519,0
16957,477502.4378,6367534.57,0
16958,478081.2294,6367413.404,0
16959,478043.1697,6367433.462,0
16960,477671.2813,6367483.5,1
16961,477713.8092,6367485.359,0
16962,477751.3539,6367493.195,0
16963,477887.7907,6367426.319,0
16964,477788.8804,6367482.995,0
16965,477827.8094,6367473.642,0
16966,477863.4405,6367458.824,0
16967,478004.6109,6367446.238,0
16968,477926.4099,6367442.138,0
16969,477967.2311,6367461.46,0
16970,477647.1996,6367511.091,0
16971,477612.6506,6367523.2,0
16972,477222.4248,6367645.476,0
16973,477210.75,6367683,1
16974,477306.2097,6367601.133,0
16975,477270.1875,6367639,1
16976,477464.63,6367555.397,0
16977,477427.232,6367578.719,0
16978,477388.8292,6367596.824,0
16979,477348.267,6367612.327,0
16980,477136.0812,6367697.025,0
16981,477098.4552,6367715.816,0
16982,477169.9345,6367713.14,0
16983,477067.1563,6367739,1
16984,477056.9067,6367771.787,0
16985,477023,6367771,1
16986,476978.8125,6367803,1
16987,476853.5625,6367910,1
16988,476934.6563,6367834.5,1
16989,476890.5,6367866.5,1
16990,476857.0367,6367942.488,0
16991,476840.3125,6367974,1
16992,477903.6693,6371958.475,0
16993,477928.2455,6371994.507,0
16994,477948.0229,6372032.528,0
16995,477959.1504,6372073.305,0
16996,477823.0144,6371866.927,0
16997,477880.5981,6371919.968,0
16998,477928.7986,6371926.135,0
16999,477864.1595,6371879.041,0
17000,477109.7188,6371294,1
17001,477144.6665,6371324.768,0
17002,477139.5568,6371255.094,0
17003,477100.9375,6371128.5,1
17004,477132.4688,6371209.5,1
17005,477133.2218,6371162.222,0
17006,477396.3536,6371546.184,0
17007,477436.4993,6371556.913,0
17008,477190.407,6371399.023,0
17009,477179.625,6371355,1
17010,477234.3707,6371421.501,0
17011,477262.5313,6371455,1
17012,477304.9302,6371464.898,0
17013,477346.6231,6371483.377,0
17014,477385.5,6371504,1
17015,477682.3998,6371778.192,0
17016,477812.1231,6371821.351,0
17017,477724.9988,6371793.398,0
17018,477769.9381,6371806.014,0
17019,477536.8859,6371681.369,0
17020,477502.1498,6371663.53,0
17021,477482.0362,6371627.149,0
17022,477456.0885,6371593.203,0
17023,477571.2137,6371658.725,0
17024,477676.7364,6371737.287,0
17025,477614.5361,6371683.619,0
17026,477651.7989,6371703.218,0
17027,478160.9692,6367403.383,0
17028,478197.9224,6367377.931,0
17029,478233.4598,6367348.56,0
17030,478120.5268,6367431.944,0
17031,478159.4789,6367445.422,0
17032,478266.478,6367313.443,0
17033,478306.085,6367157.974,0
17034,478286.4295,6367238.229,0
17035,478305.0709,6367200.75,0
17036,478298.9676,6367277.611,0
17037,478315.925,6367113.267,0
17038,478324.814,6367068.131,0
17039,478333.9792,6367023.224,0
17040,478342.0746,6366978.197,0
17041,478346.2463,6366931.94,0
17042,477069.7813,6371041.5,1
17043,477095.3218,6371078.247,0
17044,477076.4793,6371006.785,0
17045,477030.6248,6370948.717,0
17046,477077.2338,6370966.727,0
17047,476975.4063,6370897,1
17048,477022.3121,6370905.223,0
17049,476951.7188,6370809,1
17050,476966.2566,6370851.098,0
17051,476870.875,6370672.5,1
17052,476907.6991,6370701.397,0
17053,476936.3125,6370728,1
17054,476967.9461,6370767.708,0
17055,476756.7016,6370445.603,0
17056,476776.5625,6370419,1
17057,476769.6959,6370484.096,0
17058,476798.3272,6370520.608,0
17059,476829.584,6370553.686,0
17060,476855.9829,6370595.14,0
17061,476885.2434,6370626.279,0
17062,476799.5283,6370393.233,0
17063,476774.31,6370361.44,0
17064,476683.9375,6370274,1
17065,476757.5938,6370322,1
17066,476723.1492,6370292.764,0
17067,476672.5429,6370231.16,0
17068,476675.9063,6370186,1
17069,476605.5819,6368561.975,0
17070,476642.2707,6368536.139,0
17071,476660.7402,6368503.343,0
17072,476582.5342,6368632.003,0
17073,476604.3739,6368599.821,0
17074,476542,6368662.5,1
17075,476530.2813,6368708,1
17076,476574.625,6368668,1
17077,476552.9538,6368747.715,0
17078,476546.3239,6368794.895,0
17079,476531.7015,6368929.71,0
17080,476536.5259,6368884.325,0
17081,476543.6875,6368840.5,1
17082,476458.6563,6369303.5,1
17083,476450.0938,6369256.5,1
17084,476478.625,6369046.5,1
17085,476472.9063,6369088.5,1
17086,476467.1875,6369130.5,1
17087,476461.5,6369172.5,1
17088,476455.8125,6369214.5,1
17089,476526.6402,6368972.277,0
17090,476515.9375,6369010.5,1
17091,476665.9616,6370147.511,0
17092,476659.7205,6370110.082,0
17093,476479.0771,6369524.058,0
17094,476461.377,6369486.196,0
17095,476444.8702,6369457.352,0
17096,476437.3618,6369422.872,0
17097,476440.7603,6369383.323,0
17098,476467.2188,6369351,1
17099,476524.4375,6369585,1
17100,476511.0625,6369538.5,1
17101,476537.8125,6369632,1
17102,476537.846,6369759.416,0
17103,476551.1875,6369679,1
17104,476564.5313,6369725.5,1
17105,476631.0707,6370075.793,0
17106,476548.5313,6369978.587,0
17107,476593.8125,6370047,1
17108,476574.5366,6370010.811,0
17109,476564.8332,6369939.12,0
17110,476555.8125,6369899,1
17111,476544.1867,6369807.984,0
17112,476567.5253,6369852.63,0
17113,476736.3916,6368158.921,0
17114,476815.5819,6368000.032,0
17115,476789.3582,6368035.567,0
17116,476770.6613,6368073.547,0
17117,476753.5999,6368116.163,0
17118,476694.8304,6368281.497,0
17119,476708.4293,6368245.281,0
17120,476727.048,6368209.725,0
17121,476663.2512,6368384.311,0
17122,476681.7813,6368437.5,1
17123,476685.1212,6368474.142,0
17124,476688.7188,6368317,1
17125,476689.7293,6368354.755,0
17126,477576.5488,6367542.284,0
17127,477537.9718,6367562.862,0
17128,477500.1395,6367583.092,0
17129,478083.0304,6367458.441,0
17130,478047.7327,6367477.999,0
17131,477690.1789,6367523.769,0
17132,477730.7737,6367530.554,0
17133,477776.8127,6367526.959,0
17134,477897.9702,6367476.213,0
17135,477820.4778,6367518.258,0
17136,477862.8815,6367504.49,0
17137,478007.5174,6367489.049,0
17138,477935.3122,6367489.059,0
17139,477969.3753,6367505.574,0
17140,477657.5516,6367551.037,0
17141,477615.9096,6367566.499,0
17142,477248.5364,6367680.892,0
17143,477213.9751,6367720.805,0
17144,477310.264,6367642.48,0
17145,477348.4861,6367650.084,0
17146,477287.24,6367680.248,0
17147,477462.3262,6367604.896,0
17148,477424.0625,6367629,1
17149,477387.5748,6367640.47,0
17150,477122.0938,6367744,1
17151,477177.0625,6367749,1
17152,477092.6865,6367776.011,0
17153,477052.4926,6367807.319,0
17154,477017.2188,6367827.5,1
17155,476979.9228,6367843.202,0
17156,476952.1108,6367869.903,0
17157,476891.6928,6367914.703,0
17158,476921.5937,6367888.912,0
17159,476888.1771,6367961.434,0
17160,476864.0685,6368000.7,0
17161,477954.3466,6371962.144,0
17162,477977.5486,6371998.304,0
17163,477993.3612,6372037.085,0
17164,477853.5269,6371833.739,0
17165,477908.4568,6371886.253,0
17166,477978.2836,6371929.572,0
17167,477953.1154,6371893.263,0
17168,477894.336,6371843.574,0
17169,477192.6153,6371309.84,0
17170,477162.532,6371283.754,0
17171,477173.0069,6371232.293,0
17172,477132.345,6371109.532,0
17173,477170.307,6371187.813,0
17174,477164.7472,6371140.956,0
17175,477481.0127,6371559.581,0
17176,477427.0076,6371514.149,0
17177,477466.6875,6371523,1
17178,477223.4054,6371374.35,0
17179,477263.5625,6371387.5,1
17180,477227.0283,6371333.048,0
17181,477292.7365,6371421.647,0
17182,477338.7813,6371440,1
17183,477382.6687,6371461.376,0
17184,477424.0249,6371473.567,0
17185,477717.0114,6371750.737,0
17186,477843.1706,6371789.705,0
17187,477801.4814,6371776.76,0
17188,477758.4758,6371764.03,0
17189,477530.7729,6371632.377,0
17190,477506.2431,6371595.504,0
17191,477520.0392,6371555.803,0
17192,477570.6283,6371620.053,0
17193,477608.9488,6371638.956,0
17194,477702.4333,6371707.425,0
17195,477648.0996,6371656.042,0
17196,477687.7868,6371669.142,0
17197,478196.9139,6367429.718,0
17198,478283.929,6367350.512,0
17199,478228.96,6367404.292,0
17200,478259.2141,6367380.751,0
17201,478119.5693,6367477.047,0
17202,478160.5,6367481.5,1
17203,478202.0888,6367477.218,0
17204,478311.8109,6367318.738,0
17205,478347.3105,6367145.544,0
17206,478342.4005,6367190.476,0
17207,478330.3967,6367238.426,0
17208,478339.7865,6367285.242,0
17209,478356.2017,6367099.311,0
17210,478386.9834,6367130.371,0
17211,478366.0009,6367053.917,0
17212,478375.7523,6367009.92,0
17213,478382.5572,6366966.329,0
17214,477112.909,6371032.81,0
17215,477134.0891,6371066.047,0
17216,477114.7611,6370991.003,0
17217,477067.375,6370929.5,1
17218,477111.545,6370942.675,0
17219,477009.7511,6370860.464,0
17220,477054.5795,6370878.246,0
17221,476999.0814,6370812.444,0
17222,476916.3552,6370660.234,0
17223,476926.4442,6370622.97,0
17224,476949.6824,6370686.135,0
17225,476983.2776,6370724.658,0
17226,477007.3436,6370766.048,0
17227,476805.0099,6370442.057,0
17228,476808.7427,6370478.003,0
17229,476836.8125,6370501,1
17230,476872.4269,6370560.599,0
17231,476863.2283,6370525.554,0
17232,476904.5938,6370579.5,1
17233,476834.5567,6370410.625,0
17234,476819.1528,6370361.175,0
17235,476797.599,6370325.265,0
17236,476712.7845,6370247.16,0
17237,476774.8164,6370289.165,0
17238,476751.0415,6370259.358,0
17239,476708.4529,6370162.282,0
17240,476708.8358,6370204.525,0
17241,476645.8125,6368573.5,1
17242,476676.8479,6368549.541,0
17243,476697.191,6368515.67,0
17244,476616.9414,6368643.018,0
17245,476647.4497,6368615.728,0
17246,476563.235,6368957.969,0
17247,476572.8163,6368706.581,0
17248,476613.538,6368683.439,0
17249,476588.9296,6368743.715,0
17250,476580.2188,6368783,1
17251,476579.1189,6368823.678,0
17252,476567.5625,6368909.5,1
17253,476576.1475,6368867.915,0
17254,476594.189,6368939.488,0
17255,476495.125,6369338,1
17256,476485.3026,6369247.3,0
17257,476493.3934,6369289.092,0
17258,476518.0892,6369051.534,0
17259,476508.4273,6369090.486,0
17260,476504.5751,6369134.943,0
17261,476491.5625,6369172.5,1
17262,476503.1561,6369208.235,0
17263,476560.9663,6368999.569,0
17264,476556.489,6369039.091,0
17265,476700.0229,6370121.514,0
17266,476677.4063,6370081,1
17267,476497.7188,6369492,1
17268,476484.3438,6369445,1
17269,476475.7813,6369398,1
17270,476505.9744,6369380.664,0
17271,476531.9356,6369354.996,0
17272,476558.316,6369604.954,0
17273,476556.1105,6369564.084,0
17274,476540.7813,6369528.5,1
17275,476580.8578,6369640.856,0
17276,476577.875,6369772,1
17277,476590.1016,6369682.748,0
17278,476599.5625,6369718.5,1
17279,476640.5235,6370037.654,0
17280,476597.7188,6369967,1
17281,476614.6426,6370004.641,0
17282,476603.2586,6369924.471,0
17283,476593.769,6369888.326,0
17284,476591.25,6369819,1
17285,476616.3438,6369860.5,1
17286,476761.8436,6368187.464,0
17287,476779.1376,6368148.189,0
17288,476837.763,6368033.146,0
17289,476815.9375,6368065,1
17290,476796.2739,6368105.845,0
17291,476730.3455,6368296.414,0
17292,476745.25,6368261,1
17293,476768.2602,6368226.183,0
17294,476701.8083,6368398.703,0
17295,476717.1606,6368440.604,0
17296,476722.574,6368482.453,0
17297,476733.1893,6368334.72,0
17298,476735.9216,6368372.157,0
17299,477575.6848,6367587.856,0
17300,477538.2597,6367609.668,0
17301,477500.6289,6367630.253,0
17302,478086.1228,6367509.149,0
17303,478040.8558,6367520.616,0
17304,477702.9232,6367567.812,0
17305,477752.8997,6367565.812,0
17306,477799.2039,6367562.096,0
17307,477910.0938,6367521,1
17308,477840.5861,6367555.938,0
17309,477876.8406,6367543.448,0
17310,477997.0307,6367534.215,0
17311,477950.4069,6367543.861,0
17312,477655.5153,6367590.671,0
17313,477612.8109,6367610.112,0
17314,477260.4499,6367721.981,0
17315,477232,6367754,1
17316,477373.6865,6367679.625,0
17317,477328.7562,6367684.444,0
17318,477303.6606,6367718.36,0
17319,477461.914,6367651.902,0
17320,477421.9499,6367674.571,0
17321,477395.0474,6367708.251,0
17322,477130.4812,6367780.547,0
17323,477230.9999,6367793.481,0
17324,477200.3049,6367781.222,0
17325,477166.9688,6367783.5,1
17326,477095.9688,6367819,1
17327,477061.5641,6367845.982,0
17328,477022.3064,6367865.677,0
17329,476989.7027,6367886.509,0
17330,476957.4953,6367912.507,0
17331,476928.5313,6367936.5,1
17332,476924.7787,6367971.961,0
17333,476902.6414,6368003.241,0
17334,476880.0543,6368039.139,0
